EnrollmentID,StudentID,CourseID,Semester,Year,Grade,Source
3004,1097,COURSE150,Fall,2019,B,Synthetic
3005,2604,COURSE122,Spring,2021,D,Synthetic
3006,1523,COURSE130,Summer,2022,D,Synthetic
3007,1092,COURSE150,Spring,2024,C,Synthetic
3008,2242,COURSE141,Spring,2024,C,Synthetic
3009,1212,COURSE134,Fall,2024,D,Synthetic
3010,1018,COURSE106,Fall,2023,B,Synthetic
3011,2501,COURSE97,Fall,2023,F,Synthetic
3012,1540,COURSE51,Fall,2020,F,Synthetic
3013,1204,COURSE87,Fall,2024,C,Synthetic
3014,1088,COURSE65,Summer,2022,B,Synthetic
3015,2981,COURSE117,Fall,2019,C,Synthetic
3016,2525,COURSE89,Summer,2019,C,Synthetic
3017,1839,COURSE57,Spring,2024,D,Synthetic
3018,2137,COURSE80,Summer,2023,C,Synthetic
3019,2739,COURSE129,Spring,2023,A,Synthetic
3020,1583,COURSE84,Summer,2023,A,Synthetic
3021,1272,COURSE146,Fall,2019,F,Synthetic
3022,2335,COURSE123,Spring,2021,C,Synthetic
3023,1544,COURSE129,Summer,2020,F,Synthetic
3024,1847,COURSE86,Summer,2023,A,Synthetic
3025,2492,COURSE73,Spring,2020,F,Synthetic
3026,1873,COURSE79,Fall,2019,B,Synthetic
3027,2636,COURSE82,Fall,2020,A,Synthetic
3028,1186,COURSE147,Spring,2023,A,Synthetic
3029,2070,COURSE121,Fall,2023,B,Synthetic
3030,1154,COURSE86,Summer,2020,B,Synthetic
3031,2666,COURSE139,Summer,2021,F,Synthetic
3032,2540,COURSE142,Spring,2021,D,Synthetic
3033,1968,COURSE98,Fall,2022,B,Synthetic
3034,2528,COURSE117,Fall,2024,F,Synthetic
3035,1060,COURSE91,Spring,2021,D,Synthetic
3036,2523,COURSE147,Summer,2021,D,Synthetic
3037,1793,COURSE108,Spring,2020,F,Synthetic
3038,1434,COURSE132,Fall,2024,D,Synthetic
3039,2420,COURSE81,Fall,2020,C,Synthetic
3040,2863,COURSE85,Summer,2020,D,Synthetic
3041,1726,COURSE56,Summer,2024,B,Synthetic
3042,1054,COURSE67,Spring,2024,C,Synthetic
3043,1952,COURSE52,Summer,2024,B,Synthetic
3044,1164,COURSE94,Summer,2020,C,Synthetic
3045,1160,COURSE143,Fall,2019,A,Synthetic
3046,1354,COURSE147,Fall,2022,B,Synthetic
3047,2828,COURSE145,Fall,2020,A,Synthetic
3048,1235,COURSE124,Summer,2022,A,Synthetic
3049,1407,COURSE104,Spring,2019,C,Synthetic
3050,1208,COURSE128,Summer,2019,B,Synthetic
3051,1898,COURSE89,Fall,2023,A,Synthetic
3052,2242,COURSE61,Fall,2022,C,Synthetic
3053,2545,COURSE54,Fall,2019,D,Synthetic
3054,1147,COURSE120,Spring,2021,D,Synthetic
3055,2855,COURSE67,Fall,2022,F,Synthetic
3056,2451,COURSE81,Spring,2021,C,Synthetic
3057,1939,COURSE140,Spring,2023,B,Synthetic
3058,2988,COURSE140,Spring,2021,B,Synthetic
3059,1547,COURSE56,Fall,2024,F,Synthetic
3060,1891,COURSE106,Summer,2020,C,Synthetic
3061,2465,COURSE83,Spring,2019,F,Synthetic
3062,2409,COURSE82,Summer,2022,B,Synthetic
3063,2928,COURSE96,Fall,2019,B,Synthetic
3064,2268,COURSE86,Spring,2019,A,Synthetic
3065,2398,COURSE94,Fall,2020,B,Synthetic
3066,1421,COURSE72,Spring,2019,D,Synthetic
3067,2989,COURSE87,Summer,2019,A,Synthetic
3068,2049,COURSE132,Fall,2021,B,Synthetic
3069,1147,COURSE118,Spring,2023,A,Synthetic
3070,2394,COURSE97,Spring,2020,F,Synthetic
3071,2548,COURSE89,Summer,2020,F,Synthetic
3072,2024,COURSE51,Summer,2021,C,Synthetic
3073,1465,COURSE87,Fall,2020,F,Synthetic
3074,1033,COURSE52,Spring,2022,D,Synthetic
3075,1427,COURSE65,Fall,2020,C,Synthetic
3076,1785,COURSE61,Fall,2022,B,Synthetic
3077,2841,COURSE72,Summer,2019,C,Synthetic
3078,2293,COURSE51,Fall,2021,C,Synthetic
3079,2692,COURSE122,Summer,2024,C,Synthetic
3080,2011,COURSE135,Fall,2024,A,Synthetic
3081,2179,COURSE137,Summer,2024,F,Synthetic
3082,2054,COURSE102,Fall,2020,B,Synthetic
3083,2152,COURSE119,Summer,2020,F,Synthetic
3084,1457,COURSE144,Fall,2024,A,Synthetic
3085,1974,COURSE92,Fall,2019,A,Synthetic
3086,1315,COURSE113,Summer,2021,C,Synthetic
3087,1644,COURSE86,Spring,2022,A,Synthetic
3088,2448,COURSE115,Summer,2022,B,Synthetic
3089,2275,COURSE88,Fall,2020,D,Synthetic
3090,1975,COURSE149,Summer,2019,D,Synthetic
3091,1395,COURSE58,Summer,2024,D,Synthetic
3092,2734,COURSE129,Fall,2022,D,Synthetic
3093,2596,COURSE73,Summer,2019,A,Synthetic
3094,2450,COURSE66,Fall,2021,F,Synthetic
3095,2436,COURSE85,Spring,2020,F,Synthetic
3096,1986,COURSE103,Summer,2021,D,Synthetic
3097,2178,COURSE148,Spring,2024,C,Synthetic
3098,1891,COURSE61,Fall,2019,B,Synthetic
3099,1173,COURSE142,Summer,2022,D,Synthetic
3100,1732,COURSE143,Fall,2022,C,Synthetic
3101,1013,COURSE113,Summer,2021,C,Synthetic
3102,1891,COURSE128,Summer,2022,F,Synthetic
3103,2617,COURSE51,Fall,2024,F,Synthetic
3104,2899,COURSE77,Fall,2019,B,Synthetic
3105,1637,COURSE100,Summer,2019,F,Synthetic
3106,2990,COURSE112,Summer,2022,D,Synthetic
3107,2194,COURSE65,Spring,2022,B,Synthetic
3108,2697,COURSE66,Spring,2024,C,Synthetic
3109,1655,COURSE116,Fall,2021,A,Synthetic
3110,2429,COURSE67,Fall,2022,C,Synthetic
3111,2556,COURSE119,Spring,2021,C,Synthetic
3112,2063,COURSE148,Spring,2023,B,Synthetic
3113,1405,COURSE132,Fall,2024,C,Synthetic
3114,2797,COURSE64,Fall,2019,B,Synthetic
3115,1939,COURSE96,Spring,2019,F,Synthetic
3116,1831,COURSE88,Summer,2021,F,Synthetic
3117,1908,COURSE103,Spring,2021,D,Synthetic
3118,1550,COURSE82,Fall,2021,D,Synthetic
3119,1567,COURSE109,Summer,2022,C,Synthetic
3120,2822,COURSE115,Spring,2022,C,Synthetic
3121,2192,COURSE69,Fall,2019,F,Synthetic
3122,1382,COURSE118,Spring,2019,A,Synthetic
3123,1377,COURSE141,Fall,2019,B,Synthetic
3124,1604,COURSE150,Fall,2022,A,Synthetic
3125,2069,COURSE135,Summer,2019,B,Synthetic
3126,1353,COURSE112,Summer,2021,A,Synthetic
3127,2589,COURSE103,Spring,2024,C,Synthetic
3128,2854,COURSE143,Fall,2019,B,Synthetic
3129,1835,COURSE129,Spring,2021,A,Synthetic
3130,1456,COURSE127,Summer,2022,A,Synthetic
3131,2795,COURSE95,Summer,2022,F,Synthetic
3132,1037,COURSE75,Summer,2024,C,Synthetic
3133,2944,COURSE94,Summer,2019,F,Synthetic
3134,2657,COURSE53,Fall,2020,D,Synthetic
3135,2205,COURSE82,Spring,2022,B,Synthetic
3136,2653,COURSE80,Fall,2024,A,Synthetic
3137,1206,COURSE125,Spring,2022,B,Synthetic
3138,2704,COURSE80,Summer,2019,D,Synthetic
3139,2421,COURSE119,Spring,2021,D,Synthetic
3140,2285,COURSE91,Fall,2023,A,Synthetic
3141,2476,COURSE82,Spring,2022,C,Synthetic
3142,2369,COURSE133,Spring,2020,B,Synthetic
3143,1356,COURSE96,Fall,2020,C,Synthetic
3144,2621,COURSE97,Fall,2023,D,Synthetic
3145,1306,COURSE116,Spring,2023,B,Synthetic
3146,2473,COURSE77,Fall,2022,B,Synthetic
3147,2824,COURSE147,Spring,2024,B,Synthetic
3148,1090,COURSE95,Fall,2021,B,Synthetic
3149,1381,COURSE85,Spring,2020,B,Synthetic
3150,1031,COURSE84,Fall,2024,B,Synthetic
3151,1980,COURSE111,Summer,2023,C,Synthetic
3152,1129,COURSE141,Spring,2021,A,Synthetic
3153,1483,COURSE75,Fall,2020,A,Synthetic
3154,2491,COURSE67,Summer,2024,A,Synthetic
3155,1911,COURSE96,Fall,2019,C,Synthetic
3156,2794,COURSE81,Summer,2024,C,Synthetic
3157,2121,COURSE57,Spring,2020,B,Synthetic
3158,1609,COURSE63,Spring,2019,D,Synthetic
3159,1469,COURSE121,Summer,2021,C,Synthetic
3160,1512,COURSE98,Spring,2020,A,Synthetic
3161,2757,COURSE76,Summer,2024,D,Synthetic
3162,1939,COURSE123,Summer,2024,D,Synthetic
3163,2622,COURSE125,Fall,2021,B,Synthetic
3164,1490,COURSE128,Fall,2022,D,Synthetic
3165,1639,COURSE62,Fall,2022,F,Synthetic
3166,1377,COURSE149,Summer,2019,B,Synthetic
3167,2392,COURSE52,Summer,2019,C,Synthetic
3168,2675,COURSE79,Fall,2024,D,Synthetic
3169,1900,COURSE97,Summer,2022,F,Synthetic
3170,2589,COURSE51,Summer,2024,C,Synthetic
3171,2669,COURSE54,Spring,2023,C,Synthetic
3172,1670,COURSE100,Fall,2019,D,Synthetic
3173,2033,COURSE138,Spring,2023,A,Synthetic
3174,1723,COURSE107,Fall,2024,A,Synthetic
3175,2591,COURSE82,Summer,2021,B,Synthetic
3176,2971,COURSE120,Fall,2024,D,Synthetic
3177,1170,COURSE58,Spring,2024,A,Synthetic
3178,1162,COURSE128,Fall,2020,D,Synthetic
3179,1788,COURSE120,Summer,2020,C,Synthetic
3180,2225,COURSE146,Summer,2022,B,Synthetic
3181,2174,COURSE90,Spring,2023,A,Synthetic
3182,1103,COURSE61,Fall,2024,B,Synthetic
3183,2345,COURSE130,Summer,2020,C,Synthetic
3184,1103,COURSE79,Spring,2023,D,Synthetic
3185,1091,COURSE67,Fall,2021,C,Synthetic
3186,2811,COURSE97,Spring,2024,C,Synthetic
3187,2703,COURSE108,Spring,2022,C,Synthetic
3188,1313,COURSE100,Spring,2024,D,Synthetic
3189,2390,COURSE131,Summer,2019,B,Synthetic
3190,2835,COURSE70,Spring,2023,C,Synthetic
3191,2109,COURSE111,Summer,2022,C,Synthetic
3192,2396,COURSE125,Spring,2020,C,Synthetic
3193,2187,COURSE98,Fall,2019,A,Synthetic
3194,2546,COURSE93,Fall,2022,A,Synthetic
3195,1411,COURSE134,Spring,2019,A,Synthetic
3196,2162,COURSE139,Spring,2020,C,Synthetic
3197,1686,COURSE116,Spring,2023,A,Synthetic
3198,2320,COURSE138,Fall,2024,B,Synthetic
3199,2804,COURSE143,Summer,2019,A,Synthetic
3200,1416,COURSE73,Summer,2019,B,Synthetic
3201,2148,COURSE112,Spring,2023,A,Synthetic
3202,2685,COURSE118,Summer,2023,D,Synthetic
3203,1526,COURSE129,Fall,2023,C,Synthetic
3204,2367,COURSE132,Spring,2020,C,Synthetic
3205,2951,COURSE132,Summer,2021,C,Synthetic
3206,2736,COURSE57,Summer,2022,C,Synthetic
3207,2490,COURSE94,Summer,2019,A,Synthetic
3208,1927,COURSE53,Summer,2019,B,Synthetic
3209,1153,COURSE96,Fall,2022,B,Synthetic
3210,2567,COURSE57,Spring,2023,D,Synthetic
3211,2468,COURSE107,Fall,2023,C,Synthetic
3212,2162,COURSE135,Summer,2024,A,Synthetic
3213,2833,COURSE123,Fall,2021,B,Synthetic
3214,2464,COURSE113,Spring,2021,D,Synthetic
3215,2440,COURSE106,Summer,2023,F,Synthetic
3216,1599,COURSE67,Summer,2021,F,Synthetic
3217,1230,COURSE146,Spring,2024,D,Synthetic
3218,2344,COURSE81,Summer,2022,B,Synthetic
3219,1986,COURSE118,Summer,2024,C,Synthetic
3220,1505,COURSE83,Fall,2021,C,Synthetic
3221,1412,COURSE56,Spring,2022,D,Synthetic
3222,1500,COURSE125,Fall,2022,A,Synthetic
3223,2792,COURSE107,Spring,2023,B,Synthetic
3224,1347,COURSE51,Spring,2021,B,Synthetic
3225,2473,COURSE141,Fall,2024,C,Synthetic
3226,1592,COURSE70,Fall,2022,C,Synthetic
3227,1372,COURSE126,Fall,2020,B,Synthetic
3228,2350,COURSE62,Spring,2022,A,Synthetic
3229,2683,COURSE130,Spring,2021,C,Synthetic
3230,1824,COURSE128,Spring,2019,D,Synthetic
3231,1336,COURSE107,Fall,2024,A,Synthetic
3232,1853,COURSE105,Spring,2022,C,Synthetic
3233,2576,COURSE64,Summer,2020,B,Synthetic
3234,2859,COURSE79,Summer,2022,C,Synthetic
3235,1992,COURSE107,Spring,2024,C,Synthetic
3236,1339,COURSE104,Spring,2024,C,Synthetic
3237,1072,COURSE86,Summer,2022,A,Synthetic
3238,1694,COURSE103,Spring,2020,C,Synthetic
3239,1041,COURSE150,Fall,2023,B,Synthetic
3240,2680,COURSE93,Spring,2024,F,Synthetic
3241,1064,COURSE107,Spring,2021,A,Synthetic
3242,1026,COURSE61,Summer,2019,A,Synthetic
3243,2057,COURSE98,Summer,2023,C,Synthetic
3244,2285,COURSE84,Summer,2023,A,Synthetic
3245,2055,COURSE144,Summer,2023,C,Synthetic
3246,1935,COURSE143,Fall,2020,A,Synthetic
3247,1919,COURSE137,Summer,2019,B,Synthetic
3248,1986,COURSE140,Spring,2023,A,Synthetic
3249,2076,COURSE108,Fall,2022,C,Synthetic
3250,1833,COURSE78,Spring,2020,D,Synthetic
3251,2139,COURSE89,Fall,2024,C,Synthetic
3252,2200,COURSE78,Spring,2021,C,Synthetic
3253,1832,COURSE143,Spring,2023,C,Synthetic
3254,2700,COURSE79,Spring,2023,D,Synthetic
3255,2116,COURSE62,Spring,2022,F,Synthetic
3256,1695,COURSE102,Fall,2024,C,Synthetic
3257,1366,COURSE146,Spring,2024,D,Synthetic
3258,2392,COURSE149,Spring,2020,C,Synthetic
3259,1148,COURSE66,Spring,2020,D,Synthetic
3260,2796,COURSE148,Fall,2020,F,Synthetic
3261,2614,COURSE68,Spring,2022,A,Synthetic
3262,1098,COURSE63,Spring,2022,B,Synthetic
3263,2672,COURSE145,Summer,2021,C,Synthetic
3264,2972,COURSE52,Spring,2021,C,Synthetic
3265,1269,COURSE77,Spring,2020,B,Synthetic
3266,2776,COURSE84,Spring,2021,C,Synthetic
3267,2711,COURSE110,Fall,2022,B,Synthetic
3268,1553,COURSE62,Fall,2020,D,Synthetic
3269,2967,COURSE122,Spring,2023,C,Synthetic
3270,1791,COURSE80,Summer,2021,D,Synthetic
3271,1457,COURSE105,Fall,2022,C,Synthetic
3272,2821,COURSE133,Fall,2023,D,Synthetic
3273,1994,COURSE84,Fall,2023,A,Synthetic
3274,2789,COURSE123,Summer,2024,C,Synthetic
3275,2585,COURSE71,Spring,2024,B,Synthetic
3276,2079,COURSE102,Spring,2020,C,Synthetic
3277,2397,COURSE89,Spring,2024,B,Synthetic
3278,1534,COURSE136,Summer,2022,C,Synthetic
3279,1268,COURSE66,Spring,2020,C,Synthetic
3280,2962,COURSE86,Summer,2019,F,Synthetic
3281,1687,COURSE111,Summer,2022,D,Synthetic
3282,2032,COURSE150,Spring,2021,C,Synthetic
3283,1025,COURSE53,Spring,2022,C,Synthetic
3284,1117,COURSE110,Spring,2024,C,Synthetic
3285,2602,COURSE59,Summer,2022,F,Synthetic
3286,2174,COURSE144,Summer,2023,D,Synthetic
3287,2847,COURSE78,Spring,2020,C,Synthetic
3288,2117,COURSE145,Spring,2023,C,Synthetic
3289,1088,COURSE148,Fall,2021,B,Synthetic
3290,1710,COURSE132,Spring,2022,D,Synthetic
3291,2631,COURSE69,Summer,2024,D,Synthetic
3292,1530,COURSE139,Summer,2024,F,Synthetic
3293,2305,COURSE80,Spring,2022,B,Synthetic
3294,1838,COURSE135,Spring,2024,C,Synthetic
3295,1503,COURSE134,Summer,2021,A,Synthetic
3296,2849,COURSE65,Spring,2020,B,Synthetic
3297,1461,COURSE128,Spring,2024,C,Synthetic
3298,1184,COURSE143,Summer,2022,D,Synthetic
3299,1351,COURSE115,Fall,2019,C,Synthetic
3300,2164,COURSE79,Spring,2019,D,Synthetic
3301,2605,COURSE64,Summer,2019,A,Synthetic
3302,1341,COURSE75,Spring,2020,C,Synthetic
3303,2846,COURSE142,Spring,2023,C,Synthetic
3304,2197,COURSE101,Fall,2022,C,Synthetic
3305,2982,COURSE70,Fall,2020,D,Synthetic
3306,1792,COURSE110,Spring,2021,B,Synthetic
3307,2393,COURSE105,Fall,2021,D,Synthetic
3308,2701,COURSE103,Spring,2024,A,Synthetic
3309,1536,COURSE117,Summer,2020,C,Synthetic
3310,1009,COURSE124,Summer,2019,D,Synthetic
3311,1991,COURSE58,Fall,2024,C,Synthetic
3312,1065,COURSE79,Fall,2020,F,Synthetic
3313,2035,COURSE51,Fall,2019,F,Synthetic
3314,2381,COURSE130,Fall,2024,C,Synthetic
3315,1292,COURSE71,Spring,2023,A,Synthetic
3316,1305,COURSE127,Summer,2021,C,Synthetic
3317,2130,COURSE125,Spring,2022,D,Synthetic
3318,1957,COURSE73,Summer,2022,B,Synthetic
3319,2667,COURSE66,Spring,2022,A,Synthetic
3320,2389,COURSE147,Spring,2019,C,Synthetic
3321,1927,COURSE128,Fall,2019,F,Synthetic
3322,1023,COURSE104,Summer,2019,C,Synthetic
3323,1858,COURSE136,Fall,2024,A,Synthetic
3324,2830,COURSE93,Fall,2021,D,Synthetic
3325,2225,COURSE117,Spring,2022,B,Synthetic
3326,2213,COURSE136,Spring,2024,A,Synthetic
3327,2304,COURSE134,Summer,2023,B,Synthetic
3328,1372,COURSE135,Spring,2022,C,Synthetic
3329,1504,COURSE140,Summer,2020,A,Synthetic
3330,2370,COURSE71,Fall,2024,F,Synthetic
3331,2022,COURSE93,Spring,2020,F,Synthetic
3332,2349,COURSE112,Fall,2021,C,Synthetic
3333,2518,COURSE127,Fall,2020,D,Synthetic
3334,2694,COURSE66,Fall,2019,B,Synthetic
3335,1884,COURSE86,Fall,2024,C,Synthetic
3336,2340,COURSE97,Fall,2019,A,Synthetic
3337,2036,COURSE144,Fall,2023,C,Synthetic
3338,1974,COURSE96,Spring,2021,A,Synthetic
3339,1219,COURSE122,Summer,2020,D,Synthetic
3340,1957,COURSE115,Fall,2023,C,Synthetic
3341,2599,COURSE105,Summer,2019,B,Synthetic
3342,2525,COURSE77,Summer,2019,B,Synthetic
3343,2470,COURSE57,Spring,2024,B,Synthetic
3344,2805,COURSE146,Summer,2023,A,Synthetic
3345,2603,COURSE55,Spring,2023,D,Synthetic
3346,2352,COURSE85,Spring,2021,B,Synthetic
3347,2720,COURSE79,Spring,2022,C,Synthetic
3348,2323,COURSE96,Spring,2020,C,Synthetic
3349,2283,COURSE139,Spring,2024,C,Synthetic
3350,1491,COURSE111,Summer,2019,D,Synthetic
3351,1877,COURSE56,Summer,2019,F,Synthetic
3352,2035,COURSE56,Fall,2020,C,Synthetic
3353,2477,COURSE87,Summer,2022,B,Synthetic
3354,1265,COURSE129,Spring,2022,C,Synthetic
3355,1514,COURSE129,Spring,2024,F,Synthetic
3356,2596,COURSE150,Summer,2021,C,Synthetic
3357,1903,COURSE150,Fall,2024,D,Synthetic
3358,2750,COURSE106,Spring,2020,F,Synthetic
3359,2845,COURSE78,Fall,2020,A,Synthetic
3360,2510,COURSE82,Summer,2021,C,Synthetic
3361,1361,COURSE134,Spring,2020,A,Synthetic
3362,1166,COURSE74,Spring,2022,C,Synthetic
3363,1864,COURSE127,Spring,2024,C,Synthetic
3364,2934,COURSE100,Fall,2020,A,Synthetic
3365,1178,COURSE65,Fall,2022,F,Synthetic
3366,2545,COURSE104,Spring,2024,A,Synthetic
3367,2210,COURSE109,Fall,2022,B,Synthetic
3368,2541,COURSE123,Summer,2019,D,Synthetic
3369,2382,COURSE135,Spring,2022,F,Synthetic
3370,2443,COURSE78,Spring,2024,D,Synthetic
3371,1590,COURSE114,Fall,2022,B,Synthetic
3372,1692,COURSE111,Spring,2024,B,Synthetic
3373,1759,COURSE131,Fall,2022,C,Synthetic
3374,2651,COURSE93,Spring,2020,F,Synthetic
3375,1892,COURSE110,Fall,2021,F,Synthetic
3376,2020,COURSE72,Spring,2022,B,Synthetic
3377,2722,COURSE132,Fall,2020,B,Synthetic
3378,2681,COURSE99,Spring,2023,A,Synthetic
3379,1367,COURSE88,Spring,2023,C,Synthetic
3380,2319,COURSE76,Spring,2021,A,Synthetic
3381,2132,COURSE148,Fall,2020,F,Synthetic
3382,2371,COURSE150,Spring,2022,C,Synthetic
3383,2320,COURSE116,Summer,2023,A,Synthetic
3384,2792,COURSE123,Summer,2024,B,Synthetic
3385,1434,COURSE137,Summer,2023,B,Synthetic
3386,2132,COURSE79,Summer,2021,A,Synthetic
3387,1504,COURSE68,Summer,2021,B,Synthetic
3388,1137,COURSE52,Summer,2023,C,Synthetic
3389,1930,COURSE59,Fall,2022,D,Synthetic
3390,1838,COURSE130,Fall,2021,C,Synthetic
3391,1749,COURSE88,Fall,2020,C,Synthetic
3392,2503,COURSE143,Spring,2020,C,Synthetic
3393,2462,COURSE146,Summer,2024,F,Synthetic
3394,1322,COURSE74,Spring,2023,D,Synthetic
3395,1309,COURSE124,Fall,2022,D,Synthetic
3396,2465,COURSE116,Summer,2019,D,Synthetic
3397,2949,COURSE65,Spring,2020,A,Synthetic
3398,2952,COURSE75,Spring,2023,C,Synthetic
3399,1078,COURSE96,Fall,2023,D,Synthetic
3400,1701,COURSE114,Fall,2024,D,Synthetic
3401,1535,COURSE143,Fall,2021,B,Synthetic
3402,2904,COURSE83,Spring,2020,D,Synthetic
3403,1978,COURSE140,Spring,2024,F,Synthetic
3404,2653,COURSE147,Summer,2020,A,Synthetic
3405,1483,COURSE59,Spring,2024,C,Synthetic
3406,1149,COURSE53,Fall,2019,B,Synthetic
3407,1554,COURSE86,Spring,2021,C,Synthetic
3408,2135,COURSE122,Spring,2021,B,Synthetic
3409,2160,COURSE117,Summer,2020,F,Synthetic
3410,1242,COURSE125,Spring,2021,C,Synthetic
3411,2754,COURSE106,Fall,2022,A,Synthetic
3412,2983,COURSE55,Fall,2022,D,Synthetic
3413,1599,COURSE149,Spring,2019,C,Synthetic
3414,2054,COURSE105,Summer,2019,F,Synthetic
3415,2471,COURSE81,Summer,2020,D,Synthetic
3416,1528,COURSE103,Fall,2019,C,Synthetic
3417,2976,COURSE60,Summer,2022,A,Synthetic
3418,1244,COURSE86,Fall,2021,C,Synthetic
3419,1731,COURSE64,Fall,2024,A,Synthetic
3420,1970,COURSE60,Fall,2020,C,Synthetic
3421,2117,COURSE95,Spring,2019,B,Synthetic
3422,2574,COURSE103,Fall,2019,C,Synthetic
3423,1427,COURSE131,Fall,2019,D,Synthetic
3424,2270,COURSE64,Spring,2021,D,Synthetic
3425,1976,COURSE110,Fall,2023,C,Synthetic
3426,2959,COURSE131,Spring,2020,A,Synthetic
3427,2583,COURSE147,Spring,2019,D,Synthetic
3428,1472,COURSE146,Summer,2021,F,Synthetic
3429,1092,COURSE111,Spring,2021,C,Synthetic
3430,1767,COURSE91,Summer,2020,C,Synthetic
3431,2606,COURSE82,Summer,2021,B,Synthetic
3432,2782,COURSE123,Spring,2019,A,Synthetic
3433,2011,COURSE143,Summer,2022,A,Synthetic
3434,1595,COURSE88,Summer,2019,B,Synthetic
3435,2160,COURSE118,Fall,2024,B,Synthetic
3436,2326,COURSE62,Fall,2024,C,Synthetic
3437,1476,COURSE80,Summer,2019,B,Synthetic
3438,2197,COURSE52,Fall,2023,B,Synthetic
3439,2245,COURSE79,Fall,2024,C,Synthetic
3440,2243,COURSE65,Summer,2023,C,Synthetic
3441,1520,COURSE52,Fall,2021,F,Synthetic
3442,2960,COURSE129,Spring,2022,C,Synthetic
3443,1650,COURSE54,Fall,2023,D,Synthetic
3444,1310,COURSE73,Spring,2024,F,Synthetic
3445,2351,COURSE132,Summer,2020,F,Synthetic
3446,1927,COURSE100,Spring,2020,B,Synthetic
3447,2891,COURSE87,Summer,2019,C,Synthetic
3448,2631,COURSE59,Fall,2021,C,Synthetic
3449,2092,COURSE86,Fall,2024,D,Synthetic
3450,2262,COURSE73,Fall,2022,B,Synthetic
3451,1349,COURSE78,Spring,2024,B,Synthetic
3452,1588,COURSE150,Summer,2024,D,Synthetic
3453,2724,COURSE109,Fall,2020,F,Synthetic
3454,2892,COURSE118,Spring,2019,C,Synthetic
3455,2310,COURSE146,Summer,2023,F,Synthetic
3456,2277,COURSE140,Spring,2019,B,Synthetic
3457,1148,COURSE79,Spring,2021,F,Synthetic
3458,1521,COURSE129,Summer,2023,B,Synthetic
3459,2255,COURSE110,Summer,2021,A,Synthetic
3460,1267,COURSE67,Fall,2021,C,Synthetic
3461,2380,COURSE68,Spring,2024,F,Synthetic
3462,2837,COURSE78,Summer,2021,D,Synthetic
3463,1950,COURSE128,Summer,2023,D,Synthetic
3464,1923,COURSE146,Spring,2023,C,Synthetic
3465,3000,COURSE60,Spring,2024,C,Synthetic
3466,2964,COURSE129,Fall,2022,A,Synthetic
3467,2962,COURSE149,Fall,2023,F,Synthetic
3468,1015,COURSE98,Summer,2022,A,Synthetic
3469,2115,COURSE112,Summer,2022,C,Synthetic
3470,2310,COURSE57,Spring,2023,C,Synthetic
3471,1654,COURSE76,Summer,2024,B,Synthetic
3472,1002,COURSE139,Summer,2022,B,Synthetic
3473,2767,COURSE138,Summer,2022,A,Synthetic
3474,1814,COURSE123,Summer,2024,C,Synthetic
3475,2652,COURSE141,Spring,2023,D,Synthetic
3476,2463,COURSE64,Spring,2020,A,Synthetic
3477,2926,COURSE140,Fall,2022,B,Synthetic
3478,2363,COURSE112,Spring,2024,B,Synthetic
3479,1636,COURSE111,Fall,2019,C,Synthetic
3480,2078,COURSE85,Fall,2019,C,Synthetic
3481,2585,COURSE133,Spring,2020,A,Synthetic
3482,1046,COURSE110,Summer,2019,A,Synthetic
3483,2004,COURSE56,Spring,2020,C,Synthetic
3484,1554,COURSE62,Summer,2021,F,Synthetic
3485,1898,COURSE75,Spring,2021,B,Synthetic
3486,1451,COURSE80,Spring,2024,F,Synthetic
3487,2245,COURSE140,Spring,2023,D,Synthetic
3488,2148,COURSE69,Fall,2023,C,Synthetic
3489,2863,COURSE64,Summer,2020,D,Synthetic
3490,2025,COURSE79,Spring,2024,C,Synthetic
3491,1762,COURSE88,Spring,2022,F,Synthetic
3492,1900,COURSE75,Fall,2023,A,Synthetic
3493,2842,COURSE71,Summer,2023,C,Synthetic
3494,2257,COURSE87,Summer,2019,D,Synthetic
3495,2582,COURSE75,Spring,2019,C,Synthetic
3496,2366,COURSE136,Fall,2023,F,Synthetic
3497,1999,COURSE139,Summer,2023,D,Synthetic
3498,1746,COURSE146,Summer,2020,F,Synthetic
3499,2029,COURSE145,Spring,2021,C,Synthetic
3500,2073,COURSE144,Summer,2024,C,Synthetic
3501,2974,COURSE114,Spring,2022,B,Synthetic
3502,1462,COURSE66,Fall,2020,F,Synthetic
3503,1245,COURSE92,Summer,2023,F,Synthetic
3504,1813,COURSE52,Fall,2020,A,Synthetic
3505,1355,COURSE55,Summer,2019,C,Synthetic
3506,1403,COURSE71,Spring,2021,B,Synthetic
3507,2423,COURSE86,Fall,2021,B,Synthetic
3508,2592,COURSE139,Summer,2023,A,Synthetic
3509,1407,COURSE81,Fall,2021,A,Synthetic
3510,2319,COURSE113,Spring,2023,F,Synthetic
3511,2624,COURSE68,Summer,2024,D,Synthetic
3512,2029,COURSE79,Fall,2020,C,Synthetic
3513,2299,COURSE56,Spring,2020,D,Synthetic
3514,2085,COURSE95,Summer,2020,C,Synthetic
3515,2800,COURSE74,Fall,2023,C,Synthetic
3516,1540,COURSE53,Spring,2021,C,Synthetic
3517,1324,COURSE62,Spring,2020,A,Synthetic
3518,1849,COURSE58,Fall,2020,A,Synthetic
3519,2100,COURSE57,Fall,2021,D,Synthetic
3520,1346,COURSE82,Summer,2022,A,Synthetic
