AttendanceID,StudentID,CourseID,Date,AttendanceStatus,Date_Year,Date_Month,Date_Day,Date_DayOfWeek
4846,2749,COURSE22,,Present,2021,8,9,5
4847,2228,COURSE20,,Absent,2021,12,11,3
4848,2103,COURSE46,,Absent,2020,2,14,5
4849,2181,COURSE13,,Present,2021,3,22,0
4850,2097,COURSE3,,Present,2023,12,30,6
4851,1755,COURSE8,,Absent,2023,4,25,2
4852,1417,COURSE49,,Present,2021,5,27,3
4853,2345,COURSE20,,Absent,2020,9,13,2
4854,2322,COURSE35,,Present,2021,10,7,1
4855,1729,COURSE27,,Absent,2020,6,14,1
4856,1998,COURSE8,,Present,2023,4,13,2
4857,2639,COURSE27,,Present,2022,3,26,1
4858,2213,COURSE11,,Present,2021,12,15,5
4859,1727,COURSE11,,Absent,2022,12,24,0
4860,2991,COURSE35,,Present,2024,9,15,2
4861,2831,COURSE27,,Present,2022,8,6,1
4862,1533,COURSE27,,Present,2022,10,24,3
4863,2520,COURSE19,,Absent,2021,3,13,2
4864,1230,COURSE44,,Present,2021,10,8,4
4865,2430,COURSE29,,Present,2024,11,23,4
4866,2659,COURSE6,,Present,2022,7,5,5
4867,1677,COURSE5,,Absent,2023,5,15,6
4868,1200,COURSE17,,Present,2021,9,10,1
4869,1382,COURSE21,,Absent,2020,6,22,0
4870,1540,COURSE36,,Absent,2023,11,23,0
4871,1093,COURSE14,,Absent,2024,12,4,5
4872,2357,COURSE25,,Present,2021,6,22,4
4873,1529,COURSE7,,Present,2020,12,16,2
4874,2965,COURSE46,,Present,2021,3,28,0
4875,2662,COURSE17,,Present,2020,3,17,5
4876,1530,COURSE31,,Absent,2020,6,5,0
4877,2149,COURSE5,,Present,2021,5,6,6
4878,2891,COURSE20,,Absent,2021,12,24,4
4879,1118,COURSE4,,Present,2021,12,2,5
4880,2020,COURSE17,,Absent,2023,4,16,5
4881,2850,COURSE20,,Present,2022,1,5,2
4882,1865,COURSE17,,Absent,2022,9,27,1
4883,1804,COURSE9,,Present,2021,6,9,4
4884,2815,COURSE16,,Absent,2023,2,19,6
4885,1092,COURSE13,,Absent,2021,3,4,3
4886,1743,COURSE33,,Absent,2020,12,15,1
4887,1459,COURSE18,,Present,2023,1,24,6
4888,2039,COURSE20,,Present,2021,7,11,1
4889,1051,COURSE13,,Absent,2021,3,22,5
4890,2424,COURSE39,,Present,2023,2,15,5
4891,2209,COURSE31,,Absent,2024,12,13,6
4892,1101,COURSE48,,Absent,2023,12,20,0
4893,2148,COURSE10,,Present,2023,3,13,1
4894,2965,COURSE5,,Absent,2020,4,2,0
4895,1868,COURSE45,,Present,2020,8,11,2
4896,1057,COURSE16,,Present,2020,2,20,3
4897,1784,COURSE7,,Present,2024,8,13,0
4898,1173,COURSE20,,Present,2022,9,14,4
4899,2715,COURSE43,,Absent,2021,10,25,4
4900,1854,COURSE14,,Absent,2020,7,29,4
4901,1116,COURSE12,,Present,2020,4,2,5
4902,1461,COURSE21,,Present,2024,2,22,3
4903,2653,COURSE33,,Absent,2024,6,6,4
4904,1192,COURSE30,,Present,2020,11,3,1
4905,1046,COURSE26,,Present,2024,1,16,2
4906,1341,COURSE19,,Absent,2022,8,21,6
4907,2677,COURSE24,,Absent,2023,2,19,2
4908,2186,COURSE48,,Present,2024,8,22,6
4909,2972,COURSE4,,Present,2020,7,9,2
4910,1941,COURSE1,,Absent,2024,6,30,1
4911,2959,COURSE6,,Absent,2020,5,9,6
4912,1285,COURSE47,,Present,2021,5,15,6
4913,2302,COURSE31,,Absent,2022,9,27,0
4914,1707,COURSE47,,Present,2023,8,24,0
4915,1690,COURSE3,,Present,2022,3,25,0
4916,1207,COURSE37,,Present,2023,10,23,4
4917,1817,COURSE3,,Present,2023,9,22,4
4918,1655,COURSE23,,Absent,2023,1,5,2
4919,1120,COURSE5,,Absent,2023,3,25,5
4920,1493,COURSE29,,Present,2024,7,9,3
4921,1929,COURSE5,,Absent,2023,7,29,3
4922,2094,COURSE43,,Absent,2021,6,24,2
4923,2423,COURSE31,,Absent,2024,9,7,2
4924,1490,COURSE50,,Absent,2022,8,25,4
4925,1762,COURSE19,,Present,2023,9,29,5
4926,1819,COURSE9,,Present,2024,7,30,0
4927,1846,COURSE44,,Present,2020,3,7,6
4928,2624,COURSE34,,Absent,2021,11,26,0
4929,1226,COURSE31,,Present,2023,10,15,1
4930,1583,COURSE4,,Absent,2020,3,4,5
4931,2134,COURSE28,,Present,2022,7,23,6
4932,1062,COURSE5,,Present,2022,12,23,1
4933,1363,COURSE4,,Present,2024,8,20,1
4934,2825,COURSE12,,Present,2022,5,9,4
4935,1455,COURSE17,,Present,2021,9,29,5
4936,2219,COURSE41,,Absent,2020,9,21,0
4937,2391,COURSE23,,Absent,2020,12,31,5
4938,2973,COURSE9,,Present,2023,10,13,6
4939,2030,COURSE23,,Absent,2020,12,6,1
4940,2993,COURSE1,,Absent,2024,10,10,0
4941,2901,COURSE35,,Absent,2022,8,8,2
4942,1497,COURSE17,,Present,2020,9,17,3
4943,1249,COURSE49,,Absent,2022,9,28,4
4944,2590,COURSE16,,Present,2020,10,31,3
4945,1720,COURSE46,,Absent,2023,9,20,1
4946,2659,COURSE32,,Absent,2023,6,25,3
4947,2182,COURSE40,,Absent,2020,9,8,4
4948,2584,COURSE7,,Present,2021,8,28,6
4949,1908,COURSE39,,Absent,2021,8,13,4
4950,2240,COURSE45,,Absent,2021,10,14,0
4951,1366,COURSE18,,Present,2022,5,14,1
4952,1277,COURSE50,,Absent,2024,11,2,3
4953,2518,COURSE10,,Absent,2021,4,24,1
4954,2129,COURSE14,,Present,2020,4,6,3
4955,2526,COURSE4,,Present,2024,3,10,1
4956,2043,COURSE46,,Present,2024,1,29,2
4957,1642,COURSE24,,Absent,2020,10,9,4
4958,2485,COURSE7,,Absent,2022,11,13,3
4959,2628,COURSE41,,Absent,2022,6,3,6
4960,2064,COURSE10,,Absent,2022,5,22,3
4961,1505,COURSE7,,Present,2024,10,14,5
4962,2788,COURSE34,,Present,2023,3,24,1
4963,1641,COURSE45,,Absent,2022,11,30,3
4964,2399,COURSE4,,Present,2022,10,8,1
4965,2813,COURSE24,,Present,2023,9,21,4
4966,1182,COURSE42,,Absent,2020,5,12,3
4967,1584,COURSE42,,Absent,2021,7,16,6
4968,1305,COURSE3,,Absent,2024,2,21,5
4969,1080,COURSE18,,Present,2024,2,6,2
4970,2141,COURSE3,,Present,2022,10,1,5
4971,2777,COURSE30,,Absent,2022,8,18,1
4972,2306,COURSE10,,Present,2020,7,10,3
4973,1300,COURSE42,,Present,2022,4,10,2
4974,2814,COURSE19,,Present,2024,10,25,5
4975,2835,COURSE8,,Absent,2020,3,30,4
4976,2697,COURSE15,,Present,2021,10,15,5
4977,2167,COURSE32,,Present,2022,11,7,5
4978,2671,COURSE9,,Present,2020,11,13,5
4979,1411,COURSE42,,Absent,2020,9,22,6
4980,1072,COURSE16,,Absent,2020,12,16,1
4981,1865,COURSE29,,Present,2024,6,8,6
4982,2741,COURSE30,,Present,2021,1,26,6
4983,1553,COURSE13,,Present,2021,9,3,4
4984,2430,COURSE2,,Absent,2023,6,1,4
4985,2416,COURSE49,,Absent,2022,1,13,2
4986,2420,COURSE6,,Present,2023,10,12,0
4987,1933,COURSE6,,Absent,2021,6,7,1
4988,1194,COURSE15,,Present,2023,11,23,0
4989,1807,COURSE24,,Absent,2024,1,24,5
4990,2131,COURSE46,,Absent,2021,4,7,5
4991,1994,COURSE24,,Present,2023,9,7,1
4992,1506,COURSE18,,Absent,2024,10,8,1
4993,1866,COURSE8,,Present,2020,8,19,5
4994,1455,COURSE7,,Absent,2020,12,16,0
4995,2835,COURSE42,,Present,2021,3,29,0
4996,2849,COURSE6,,Present,2022,3,26,2
4997,1191,COURSE6,,Absent,2023,7,15,1
4998,2636,COURSE41,,Absent,2020,5,20,0
4999,1046,COURSE12,,Present,2023,11,15,5
5000,2703,COURSE22,,Present,2024,4,10,5
5001,2051,COURSE40,,Absent,2022,6,12,1
5002,2138,COURSE44,,Absent,2021,7,5,3
5003,1587,COURSE29,,Present,2021,7,3,5
5004,2674,COURSE21,,Absent,2020,12,20,3
5005,2889,COURSE24,,Present,2022,7,31,2
5006,2397,COURSE20,,Present,2020,8,3,1
5007,1391,COURSE36,,Present,2020,4,14,1
5008,1025,COURSE42,,Present,2020,11,27,6
5009,1585,COURSE20,,Present,2021,7,22,5
5010,1217,COURSE3,,Absent,2022,9,11,6
5011,1890,COURSE27,,Absent,2021,6,23,2
5012,1161,COURSE9,,Absent,2023,11,28,2
5013,2974,COURSE3,,Present,2022,1,14,3
5014,2123,COURSE23,,Present,2024,4,1,3
5015,2267,COURSE23,,Present,2021,7,22,1
5016,2070,COURSE48,,Present,2022,10,6,0
5017,2584,COURSE7,,Present,2023,11,26,3
5018,2199,COURSE48,,Absent,2022,8,18,4
5019,1558,COURSE31,,Present,2020,10,14,1
5020,1451,COURSE17,,Present,2024,7,3,4
5021,1099,COURSE11,,Absent,2022,6,26,4
5022,2360,COURSE35,,Present,2023,12,30,1
5023,1459,COURSE43,,Present,2022,7,12,2
5024,1427,COURSE23,,Present,2022,11,17,0
5025,2661,COURSE8,,Absent,2023,5,18,1
5026,2784,COURSE19,,Absent,2021,3,24,1
5027,2354,COURSE3,,Absent,2020,5,13,0
5028,2187,COURSE16,,Present,2024,12,6,1
5029,2510,COURSE42,,Present,2022,8,8,6
5030,2360,COURSE14,,Present,2024,2,15,5
5031,2502,COURSE9,,Present,2021,3,4,6
5032,1238,COURSE16,,Absent,2023,6,24,5
5033,2829,COURSE29,,Present,2024,10,13,2
5034,2754,COURSE27,,Present,2020,10,30,4
5035,2731,COURSE23,,Absent,2020,5,6,5
5036,2532,COURSE10,,Absent,2022,5,15,1
5037,1715,COURSE9,,Absent,2020,8,18,0
5038,2825,COURSE15,,Absent,2020,6,9,2
5039,1546,COURSE13,,Absent,2020,11,10,3
5040,1652,COURSE36,,Absent,2023,6,8,1
5041,1923,COURSE33,,Present,2020,8,18,2
5042,1902,COURSE12,,Absent,2024,5,30,6
5043,2443,COURSE14,,Absent,2020,9,29,0
5044,2635,COURSE44,,Absent,2021,9,2,4
5045,2462,COURSE26,,Absent,2023,2,3,1
5046,1969,COURSE1,,Absent,2024,5,7,1
5047,2666,COURSE8,,Absent,2024,12,1,1
5048,2099,COURSE29,,Present,2024,2,2,3
5049,2270,COURSE31,,Absent,2024,1,3,6
5050,1899,COURSE12,,Absent,2020,7,31,1
5051,1088,COURSE45,,Absent,2020,9,24,0
5052,1136,COURSE18,,Present,2022,12,29,6
5053,1141,COURSE22,,Absent,2022,2,24,1
5054,2572,COURSE23,,Absent,2024,6,9,1
5055,1859,COURSE15,,Absent,2021,2,23,3
5056,2645,COURSE17,,Absent,2022,9,9,0
5057,1637,COURSE13,,Present,2021,10,19,1
5058,1660,COURSE11,,Present,2024,5,24,6
5059,1461,COURSE44,,Absent,2022,10,9,3
5060,1846,COURSE4,,Present,2020,2,27,6
5061,2157,COURSE2,,Present,2023,6,26,0
5062,1538,COURSE9,,Present,2021,11,7,0
5063,2194,COURSE27,,Absent,2020,2,3,4
5064,1334,COURSE8,,Present,2021,6,15,5
5065,2010,COURSE10,,Present,2024,4,3,5
5066,1099,COURSE6,,Absent,2022,4,16,6
5067,1632,COURSE49,,Absent,2020,10,19,1
5068,1579,COURSE3,,Present,2024,3,18,1
5069,2244,COURSE16,,Present,2023,1,8,0
5070,1015,COURSE26,,Absent,2023,4,28,4
5071,2900,COURSE41,,Absent,2024,4,4,6
5072,2260,COURSE5,,Absent,2021,3,19,5
5073,1008,COURSE19,,Absent,2022,9,10,2
5074,1495,COURSE38,,Absent,2020,3,8,1
5075,1932,COURSE13,,Absent,2023,8,26,4
5076,1279,COURSE32,,Absent,2024,12,14,1
5077,1331,COURSE12,,Present,2024,6,25,0
5078,2697,COURSE6,,Absent,2022,7,28,5
5079,2367,COURSE9,,Present,2023,6,8,2
5080,1328,COURSE32,,Present,2022,12,23,1
5081,2378,COURSE32,,Absent,2024,6,14,6
5082,1327,COURSE43,,Present,2022,3,19,1
5083,2198,COURSE47,,Absent,2024,9,3,3
5084,1924,COURSE4,,Present,2020,12,13,0
5085,1501,COURSE45,,Present,2024,10,3,3
5086,1759,COURSE16,,Absent,2022,9,13,5
5087,2910,COURSE36,,Present,2020,5,3,4
5088,1483,COURSE45,,Absent,2024,5,6,5
5089,1123,COURSE31,,Present,2023,7,8,4
5090,2473,COURSE15,,Present,2022,12,22,3
5091,1576,COURSE8,,Absent,2021,7,31,3
5092,2183,COURSE45,,Absent,2024,3,22,2
5093,1175,COURSE20,,Present,2022,4,7,1
5094,1673,COURSE28,,Present,2020,4,11,2
5095,1225,COURSE36,,Present,2020,2,31,1
5096,1729,COURSE9,,Present,2024,3,15,2
5097,2575,COURSE10,,Present,2024,8,4,4
5098,2536,COURSE4,,Present,2021,5,1,1
5099,2834,COURSE18,,Absent,2020,5,21,4
5100,2625,COURSE31,,Absent,2021,11,18,1
5101,1564,COURSE1,,Present,2023,8,25,2
5102,2680,COURSE15,,Present,2023,1,21,0
5103,1379,COURSE39,,Absent,2024,12,9,3
5104,2027,COURSE33,,Absent,2020,5,27,5
5105,2304,COURSE1,,Present,2020,9,23,1
5106,1647,COURSE34,,Present,2022,1,14,1
5107,2546,COURSE6,,Present,2024,5,2,1
5108,2204,COURSE40,,Absent,2023,7,8,5
5109,2901,COURSE48,,Absent,2023,7,29,6
5110,2232,COURSE45,,Absent,2021,12,30,0
5111,1106,COURSE49,,Absent,2023,2,8,2
5112,2051,COURSE12,,Absent,2022,5,8,1
5113,2545,COURSE41,,Present,2024,7,25,2
5114,2454,COURSE17,,Present,2024,2,26,4
5115,2908,COURSE20,,Absent,2020,2,18,5
5116,1519,COURSE49,,Absent,2021,12,27,3
5117,1288,COURSE11,,Present,2024,12,1,5
5118,2561,COURSE23,,Present,2022,8,3,5
5119,1891,COURSE47,,Absent,2020,5,30,0
5120,1765,COURSE24,,Present,2024,10,9,5
5121,2892,COURSE10,,Present,2023,4,24,6
5122,2678,COURSE44,,Present,2023,11,11,4
5123,2266,COURSE35,,Present,2022,3,18,6
5124,1144,COURSE40,,Absent,2021,8,7,5
5125,1733,COURSE43,,Present,2022,4,25,5
5126,2909,COURSE39,,Present,2021,10,5,0
5127,2314,COURSE13,,Absent,2022,4,8,4
5128,1065,COURSE12,,Present,2021,3,21,4
5129,1592,COURSE8,,Present,2021,7,15,5
5130,1500,COURSE47,,Absent,2020,6,18,5
5131,2560,COURSE49,,Absent,2021,3,3,1
5132,2571,COURSE18,,Present,2024,2,3,2
5133,2709,COURSE39,,Absent,2022,1,5,5
5134,1292,COURSE34,,Present,2024,10,20,6
5135,1249,COURSE14,,Absent,2022,2,5,3
5136,2240,COURSE8,,Present,2024,8,5,6
5137,2518,COURSE40,,Absent,2023,4,4,4
5138,2968,COURSE15,,Absent,2022,8,14,5
5139,1545,COURSE39,,Absent,2021,12,6,6
5140,2470,COURSE37,,Present,2024,7,25,5
5141,1214,COURSE27,,Absent,2022,12,23,3
5142,1899,COURSE9,,Absent,2023,6,16,5
5143,2838,COURSE6,,Present,2021,12,13,1
5144,2116,COURSE24,,Present,2020,7,21,5
5145,1276,COURSE3,,Present,2023,8,12,2
5146,2242,COURSE6,,Absent,2024,11,21,4
5147,2940,COURSE20,,Absent,2024,3,17,1
5148,1110,COURSE48,,Absent,2023,6,6,0
5149,1706,COURSE50,,Present,2024,1,12,5
5150,2270,COURSE17,,Absent,2021,11,12,2
5151,2801,COURSE38,,Present,2023,7,25,2
5152,1590,COURSE6,,Absent,2022,9,27,2
5153,2512,COURSE27,,Present,2020,4,23,2
5154,2349,COURSE14,,Absent,2021,7,26,4
5155,1558,COURSE7,,Absent,2022,11,14,5
5156,2588,COURSE45,,Present,2023,4,18,1
5157,2362,COURSE42,,Present,2021,2,10,1
5158,2681,COURSE5,,Absent,2024,10,19,5
5159,2226,COURSE22,,Absent,2020,8,5,2
5160,2954,COURSE50,,Absent,2020,9,4,0
5161,1519,COURSE3,,Absent,2022,8,22,1
5162,2282,COURSE40,,Present,2024,6,3,0
5163,2344,COURSE2,,Present,2021,8,6,1
5164,1989,COURSE18,,Absent,2021,6,29,5
5165,2994,COURSE40,,Absent,2022,3,30,4
5166,2221,COURSE4,,Absent,2024,10,19,4
5167,2389,COURSE20,,Absent,2020,9,22,2
5168,2120,COURSE34,,Present,2023,2,17,1
5169,2341,COURSE47,,Absent,2020,3,27,4
5170,1520,COURSE22,,Present,2021,6,7,0
5171,2019,COURSE42,,Present,2021,10,23,0
5172,1808,COURSE19,,Present,2023,2,14,5
5173,1438,COURSE49,,Present,2024,12,25,5
5174,2728,COURSE2,,Present,2024,10,18,5
5175,2216,COURSE14,,Absent,2023,5,23,4
5176,2303,COURSE42,,Present,2022,11,23,4
5177,1206,COURSE46,,Present,2021,5,10,6
5178,2260,COURSE40,,Present,2023,9,13,6
5179,2947,COURSE18,,Absent,2024,5,23,4
5180,1412,COURSE6,,Present,2022,6,7,1
5181,2620,COURSE48,,Present,2020,9,11,5
5182,2437,COURSE43,,Absent,2022,9,9,5
5183,1051,COURSE22,,Present,2023,1,11,3
5184,1045,COURSE43,,Present,2021,10,8,5
5185,2634,COURSE4,,Present,2024,5,1,6
5186,1572,COURSE32,,Present,2021,11,4,2
5187,1552,COURSE32,,Present,2020,6,20,4
5188,1939,COURSE31,,Present,2022,4,21,2
5189,1320,COURSE24,,Present,2020,12,10,3
5190,2715,COURSE15,,Present,2024,7,30,3
5191,1846,COURSE11,,Absent,2022,10,30,4
5192,1727,COURSE3,,Absent,2024,4,7,3
5193,2606,COURSE20,,Absent,2024,6,30,0
5194,2445,COURSE42,,Present,2023,12,14,2
5195,1368,COURSE28,,Absent,2023,11,25,2
5196,2834,COURSE47,,Present,2020,5,5,6
5197,1954,COURSE19,,Present,2020,5,4,3
5198,1606,COURSE37,,Absent,2023,7,16,2
5199,1464,COURSE19,,Absent,2023,2,6,1
5200,1392,COURSE9,,Absent,2021,6,23,2
5201,1953,COURSE13,,Absent,2024,8,26,2
5202,2792,COURSE13,,Absent,2020,10,22,4
5203,1968,COURSE50,,Absent,2024,10,13,1
5204,2607,COURSE10,,Present,2023,10,30,3
5205,2815,COURSE31,,Absent,2024,2,6,5
5206,1472,COURSE4,,Absent,2024,10,4,0
5207,2557,COURSE42,,Present,2020,12,6,3
5208,2187,COURSE6,,Absent,2024,5,18,0
5209,2634,COURSE39,,Absent,2024,3,31,2
5210,1181,COURSE49,,Absent,2022,12,5,2
5211,2844,COURSE31,,Absent,2024,12,12,5
5212,1797,COURSE18,,Absent,2020,9,23,6
5213,2544,COURSE1,,Absent,2024,7,10,5
5214,1730,COURSE6,,Present,2022,1,1,4
5215,1319,COURSE10,,Present,2020,2,25,0
5216,1302,COURSE27,,Present,2024,11,1,5
5217,2100,COURSE21,,Present,2022,1,4,6
5218,2731,COURSE22,,Present,2020,4,4,2
5219,1765,COURSE33,,Absent,2024,11,1,2
5220,1612,COURSE10,,Present,2020,2,18,6
5221,1886,COURSE11,,Absent,2022,11,18,5
5222,2330,COURSE12,,Present,2022,9,20,2
5223,1190,COURSE8,,Absent,2023,11,9,5
5224,1105,COURSE6,,Absent,2020,9,1,0
5225,1539,COURSE2,,Present,2021,5,16,4
5226,1994,COURSE20,,Present,2021,8,8,6
5227,1067,COURSE30,,Present,2021,1,23,0
5228,2430,COURSE5,,Absent,2022,9,19,2
5229,2207,COURSE26,,Present,2023,10,25,5
5230,2927,COURSE1,,Absent,2022,9,26,0
5231,1520,COURSE29,,Absent,2024,7,26,1
5232,2668,COURSE41,,Absent,2023,2,2,4
5233,1254,COURSE9,,Absent,2023,1,27,2
5234,1349,COURSE42,,Present,2020,11,29,1
5235,1313,COURSE19,,Present,2024,4,8,6
5236,1980,COURSE7,,Absent,2021,1,29,3
5237,2962,COURSE17,,Absent,2020,10,21,5
5238,2883,COURSE17,,Present,2020,9,19,0
5239,1066,COURSE34,,Present,2024,1,27,6
5240,2395,COURSE28,,Present,2024,11,3,2
5241,2786,COURSE12,,Present,2022,8,28,5
5242,1870,COURSE27,,Absent,2020,6,1,2
5243,2709,COURSE13,,Absent,2020,10,22,0
5244,2659,COURSE31,,Present,2022,11,8,1
5245,1079,COURSE3,,Present,2024,4,11,1
5246,1368,COURSE4,,Absent,2024,9,14,2
5247,2707,COURSE40,,Present,2022,4,5,5
5248,1352,COURSE34,,Present,2024,3,27,6
5249,2567,COURSE26,,Absent,2023,11,6,4
5250,2010,COURSE36,,Absent,2021,7,11,5
5251,2394,COURSE27,,Present,2021,4,12,5
5252,1358,COURSE6,,Absent,2022,9,9,0
5253,2704,COURSE39,,Present,2024,9,8,5
5254,2796,COURSE37,,Present,2022,8,28,3
5255,1909,COURSE20,,Present,2021,9,4,3
5256,1580,COURSE9,,Present,2021,7,20,4
5257,1869,COURSE30,,Absent,2024,9,23,6
5258,2707,COURSE35,,Present,2020,11,28,3
5259,1013,COURSE33,,Present,2020,2,14,1
5260,1229,COURSE5,,Present,2023,12,11,1
5261,1099,COURSE24,,Absent,2020,8,22,2
5262,1215,COURSE13,,Absent,2022,2,13,4
5263,1383,COURSE14,,Present,2020,4,4,2
5264,2041,COURSE43,,Absent,2024,8,5,5
5265,1239,COURSE47,,Absent,2023,1,26,2
5266,1149,COURSE36,,Present,2023,1,2,4
5267,1265,COURSE34,,Absent,2023,10,13,2
5268,1799,COURSE22,,Present,2023,4,29,3
5269,1556,COURSE47,,Present,2022,2,13,6
5270,1800,COURSE37,,Present,2024,2,15,5
5271,2222,COURSE24,,Present,2020,8,23,4
5272,1350,COURSE36,,Present,2023,9,6,4
5273,1317,COURSE3,,Present,2024,7,4,3
5274,2366,COURSE14,,Absent,2021,5,12,3
5275,1340,COURSE30,,Present,2021,12,29,0
5276,1695,COURSE40,,Present,2021,2,1,0
5277,2923,COURSE50,,Absent,2021,8,15,2
5278,1604,COURSE46,,Present,2022,4,16,3
5279,2588,COURSE32,,Absent,2021,12,2,2
5280,2696,COURSE24,,Absent,2022,7,19,2
5281,2742,COURSE4,,Present,2024,11,3,5
5282,1013,COURSE36,,Present,2023,7,6,5
5283,2435,COURSE30,,Absent,2023,7,2,5
5284,2863,COURSE19,,Absent,2022,12,12,1
5285,1971,COURSE50,,Present,2021,5,21,3
5286,1820,COURSE23,,Absent,2024,11,19,0
5287,2424,COURSE6,,Present,2021,12,24,4
5288,1901,COURSE28,,Absent,2020,7,23,2
5289,1848,COURSE9,,Present,2020,5,14,5
5290,1736,COURSE47,,Absent,2023,2,15,2
5291,2790,COURSE30,,Absent,2022,2,5,6
5292,1173,COURSE19,,Present,2023,7,20,2
5293,1883,COURSE15,,Absent,2020,9,19,1
5294,1752,COURSE1,,Absent,2023,4,17,6
5295,1983,COURSE43,,Absent,2021,9,11,6
5296,1471,COURSE9,,Present,2022,12,23,6
5297,1601,COURSE3,,Present,2023,1,9,3
5298,2450,COURSE3,,Present,2021,11,24,4
5299,1634,COURSE7,,Absent,2021,3,4,2
5300,2988,COURSE40,,Present,2020,11,9,0
5301,1200,COURSE28,,Present,2023,1,27,6
5302,1927,COURSE14,,Absent,2023,6,28,3
5303,1084,COURSE42,,Absent,2021,8,30,6
5304,1058,COURSE30,,Present,2023,5,29,5
5305,1030,COURSE27,,Absent,2023,10,27,0
5306,2319,COURSE12,,Absent,2021,11,7,5
5307,1240,COURSE50,,Present,2023,11,2,4
5308,2928,COURSE42,,Present,2020,7,17,6
5309,1559,COURSE6,,Present,2021,8,21,4
5310,2967,COURSE22,,Present,2024,9,8,6
5311,2890,COURSE43,,Absent,2022,5,24,2
5312,2155,COURSE5,,Present,2022,8,26,2
5313,2199,COURSE22,,Present,2022,8,15,1
5314,2209,COURSE9,,Present,2022,4,9,4
5315,1135,COURSE42,,Absent,2020,10,27,3
5316,1228,COURSE24,,Absent,2020,10,4,5
5317,2597,COURSE26,,Present,2021,4,15,0
5318,2578,COURSE36,,Present,2024,6,14,2
5319,1579,COURSE29,,Present,2024,2,14,0
5320,1201,COURSE43,,Present,2024,9,10,0
5321,2788,COURSE1,,Present,2021,7,8,5
5322,1929,COURSE39,,Absent,2020,2,21,4
5323,1894,COURSE9,,Absent,2020,12,5,1
5324,2066,COURSE35,,Present,2022,1,14,0
5325,1667,COURSE27,,Present,2022,7,27,0
5326,2898,COURSE46,,Absent,2022,5,14,2
5327,1116,COURSE27,,Present,2023,6,25,5
5328,1040,COURSE20,,Present,2021,8,16,1
5329,1779,COURSE28,,Absent,2022,12,14,5
5330,1006,COURSE16,,Present,2022,9,16,2
5331,2114,COURSE1,,Absent,2021,6,13,0
5332,1912,COURSE17,,Absent,2021,8,30,1
5333,1664,COURSE3,,Absent,2022,5,8,0
5334,1453,COURSE26,,Present,2024,1,8,4
5335,2634,COURSE3,,Present,2023,10,23,6
5336,1634,COURSE4,,Present,2020,4,23,2
5337,1197,COURSE27,,Absent,2022,9,25,5
5338,1697,COURSE46,,Present,2024,7,31,6
5339,2389,COURSE14,,Absent,2022,1,11,4
5340,1322,COURSE1,,Present,2020,10,22,4
5341,1206,COURSE16,,Present,2022,8,9,2
5342,1809,COURSE9,,Present,2022,7,22,1
5343,1380,COURSE49,,Absent,2024,4,15,4
5344,2677,COURSE22,,Present,2023,6,5,6
5345,1534,COURSE26,,Absent,2023,4,23,6
5346,1052,COURSE3,,Absent,2023,8,18,1
5347,2544,COURSE9,,Present,2022,2,4,0
5348,1337,COURSE13,,Absent,2020,7,18,2
5349,1037,COURSE1,,Present,2024,10,30,3
5350,1131,COURSE45,,Present,2021,3,24,3
5351,1090,COURSE47,,Absent,2022,4,21,2
5352,1599,COURSE25,,Absent,2023,8,28,6
5353,2894,COURSE26,,Absent,2022,4,17,4
5354,1100,COURSE4,,Absent,2022,11,16,0
5355,1314,COURSE35,,Absent,2020,5,13,1
5356,1532,COURSE44,,Absent,2020,8,26,0
5357,1543,COURSE3,,Absent,2023,3,8,4
5358,1118,COURSE40,,Present,2020,1,7,2
5359,1891,COURSE11,,Absent,2022,8,23,5
5360,2964,COURSE42,,Present,2021,8,4,3
5361,1003,COURSE38,,Absent,2020,2,22,4
5362,1631,COURSE39,,Absent,2021,8,3,5
5363,2998,COURSE22,,Absent,2020,5,4,5
5364,2026,COURSE46,,Absent,2023,7,15,4
5365,1676,COURSE22,,Present,2023,4,15,4
5366,2292,COURSE38,,Present,2020,9,16,4
5367,2669,COURSE7,,Absent,2024,9,8,3
5368,1103,COURSE20,,Present,2022,3,29,6
5369,1780,COURSE11,,Absent,2020,7,4,5
5370,1589,COURSE45,,Absent,2022,10,9,1
5371,2652,COURSE8,,Present,2020,12,23,0
5372,2253,COURSE6,,Absent,2022,9,17,4
5373,1344,COURSE31,,Present,2020,12,4,0
5374,1812,COURSE10,,Absent,2021,4,13,0
5375,1512,COURSE42,,Present,2022,5,24,0
5376,2879,COURSE9,,Absent,2023,10,11,3
5377,2271,COURSE50,,Present,2021,10,3,0
5378,2246,COURSE27,,Present,2024,8,25,2
5379,2987,COURSE6,,Present,2021,6,1,5
5380,1544,COURSE18,,Absent,2024,7,12,6
5381,2037,COURSE43,,Absent,2022,12,25,4
5382,2961,COURSE43,,Absent,2021,1,30,1
5383,2814,COURSE12,,Absent,2024,5,10,6
5384,1628,COURSE7,,Absent,2020,10,10,5
5385,2187,COURSE22,,Present,2023,5,9,0
5386,1530,COURSE26,,Present,2022,3,15,3
5387,1929,COURSE4,,Present,2020,7,25,4
5388,1251,COURSE32,,Absent,2024,4,5,6
5389,1398,COURSE42,,Absent,2022,3,2,1
5390,1420,COURSE38,,Present,2023,5,5,5
5391,1086,COURSE39,,Present,2022,4,7,2
5392,2054,COURSE33,,Present,2021,6,20,2
