GradeID,StudentID,CourseID,AssignmentType,Score,Date
6790,1421,COURSE96,Assignment,77.0,2022-02-01
6791,2661,COURSE100,Assignment,79.0,2021-12-10
6792,2933,COURSE90,Assignment,65.0,2023-10-20
6793,1048,COURSE100,Midterm,67.0,2024-05-21
6794,2412,COURSE111,Final Exam,67.0,2023-09-01
6795,2365,COURSE103,Final Exam,80.0,2021-09-15
6796,1328,COURSE143,Midterm,74.0,2024-08-10
6797,1522,COURSE144,Midterm,80.0,2020-07-16
6798,2070,COURSE131,Midterm,76.0,2020-06-07
6799,2267,COURSE111,Midterm,62.0,2023-02-22
6800,2128,COURSE91,Midterm,75.0,2020-02-12
6801,2904,COURSE102,Final Exam,83.0,2023-09-14
6802,2282,COURSE102,Midterm,68.0,2024-05-27
6803,1195,COURSE91,Assignment,72.0,2023-02-06
6804,2166,COURSE102,Assignment,73.0,2022-08-09
6805,2537,COURSE97,Assignment,69.0,2020-02-22
6806,1291,COURSE72,Assignment,66.0,2024-09-25
6807,1217,COURSE135,Assignment,66.0,2021-02-11
6808,1687,COURSE109,Final Exam,75.0,2020-08-25
6809,2731,COURSE66,Midterm,57.0,2020-12-21
6810,1087,COURSE126,Quiz,76.0,2023-12-25
6811,1602,COURSE142,Assignment,87.0,2020-02-11
6812,2545,COURSE98,Quiz,59.0,2024-02-21
6813,1496,COURSE86,Final Exam,94.0,2020-07-17
6814,1231,COURSE129,Assignment,68.0,2021-03-06
6815,2959,COURSE95,Final Exam,80.0,2022-03-18
6816,2854,COURSE121,Final Exam,74.0,2020-02-27
6817,2781,COURSE91,Quiz,69.0,2020-03-08
6818,1811,COURSE69,Assignment,92.0,2024-03-28
6819,1706,COURSE150,Midterm,79.0,2024-07-05
6820,2258,COURSE145,Final Exam,89.0,2021-04-02
6821,2074,COURSE121,Assignment,100.0,2021-01-18
6822,1602,COURSE52,Assignment,86.0,2020-07-10
6823,1084,COURSE61,Quiz,85.0,2023-09-13
6824,2952,COURSE100,Quiz,96.0,2020-11-06
6825,1356,COURSE53,Quiz,64.0,2024-12-10
6826,1093,COURSE111,Midterm,87.0,2024-09-04
6827,2370,COURSE148,Final Exam,75.0,2022-06-17
6828,2941,COURSE86,Assignment,85.0,2024-11-07
6829,1487,COURSE132,Quiz,57.0,2022-04-17
6830,2967,COURSE113,Assignment,90.0,2023-04-14
6831,2293,COURSE71,Final Exam,72.0,2022-10-22
6832,1021,COURSE89,Assignment,94.0,2022-02-28
6833,1927,COURSE131,Assignment,57.0,2020-10-05
6834,1526,COURSE105,Assignment,54.0,2024-09-11
6835,1675,COURSE99,Final Exam,80.0,2021-02-01
6836,1062,COURSE108,Quiz,77.0,2020-08-25
6837,2978,COURSE57,Assignment,91.0,2023-02-21
6838,2598,COURSE150,Final Exam,79.0,2023-06-27
6839,2332,COURSE134,Quiz,78.0,2021-01-11
6840,1707,COURSE121,Assignment,75.0,2023-10-26
6841,1160,COURSE120,Quiz,70.0,2024-12-02
6842,1285,COURSE126,Quiz,68.0,2022-08-14
6843,2585,COURSE51,Midterm,94.0,2023-04-10
6844,1984,COURSE95,Assignment,86.0,2020-05-21
6845,1172,COURSE86,Quiz,54.0,2022-04-21
6846,2167,COURSE91,Quiz,77.0,2020-08-21
6847,2095,COURSE106,Midterm,92.0,2024-05-20
6848,1322,COURSE120,Midterm,87.0,2024-02-16
6849,1556,COURSE81,Midterm,71.0,2022-06-03
6850,2315,COURSE69,Midterm,100.0,2024-10-24
6851,2597,COURSE123,Assignment,63.0,2021-04-06
6852,1846,COURSE102,Midterm,84.0,2023-05-20
6853,1055,COURSE52,Final Exam,100.0,2023-04-28
6854,1215,COURSE52,Midterm,79.0,2021-03-29
6855,2852,COURSE137,Quiz,82.0,2022-02-08
6856,1036,COURSE114,Midterm,78.0,2023-03-10
6857,2563,COURSE80,Final Exam,78.0,2022-02-04
6858,1033,COURSE91,Quiz,63.0,2023-10-19
6859,2964,COURSE129,Assignment,57.0,2024-09-01
6860,1286,COURSE150,Assignment,88.0,2022-11-20
6861,1609,COURSE75,Midterm,70.0,2024-06-23
6862,2326,COURSE94,Quiz,72.0,2024-09-14
6863,2416,COURSE139,Final Exam,95.0,2021-12-03
6864,2456,COURSE147,Assignment,67.0,2020-02-23
6865,2186,COURSE58,Quiz,90.0,2020-01-14
6866,2627,COURSE148,Midterm,82.0,2021-06-16
6867,2693,COURSE140,Final Exam,84.0,2022-11-20
6868,1748,COURSE146,Quiz,88.0,2023-01-29
6869,2533,COURSE96,Assignment,76.0,2024-08-02
6870,2771,COURSE70,Assignment,70.0,2023-02-03
6871,1588,COURSE127,Midterm,98.0,2024-11-30
6872,2383,COURSE61,Midterm,55.0,2023-02-04
6873,1534,COURSE76,Midterm,73.0,2023-01-25
6874,2781,COURSE138,Final Exam,90.0,2024-05-07
6875,2383,COURSE52,Assignment,60.0,2023-10-09
6876,1487,COURSE118,Midterm,76.0,2023-02-15
6877,2710,COURSE87,Quiz,84.0,2024-04-19
6878,2444,COURSE136,Quiz,87.0,2023-03-18
6879,1461,COURSE104,Midterm,100.0,2021-07-26
6880,1028,COURSE84,Quiz,57.0,2024-09-16
6881,1169,COURSE144,Assignment,72.0,2022-08-21
6882,2033,COURSE140,Assignment,89.0,2024-10-09
6883,2602,COURSE125,Assignment,79.0,2024-03-29
6884,2825,COURSE51,Midterm,88.0,2023-07-11
6885,1806,COURSE67,Final Exam,63.0,2023-09-21
6886,1450,COURSE54,Midterm,88.0,2022-08-26
6887,1714,COURSE100,Midterm,73.0,2023-10-17
6888,2206,COURSE58,Final Exam,77.0,2023-01-17
6889,2884,COURSE101,Final Exam,84.0,2022-08-28
6890,2894,COURSE52,Assignment,92.0,2022-12-09
6891,1676,COURSE134,Quiz,97.0,2024-02-05
6892,2244,COURSE77,Midterm,84.0,2021-05-23
6893,1411,COURSE122,Quiz,55.0,2024-07-02
6894,1215,COURSE127,Quiz,82.0,2023-09-10
6895,1922,COURSE96,Quiz,61.0,2024-05-10
6896,2775,COURSE69,Quiz,68.0,2021-08-21
6897,2600,COURSE56,Final Exam,83.0,2023-11-04
6898,2373,COURSE118,Assignment,73.0,2024-02-11
6899,2533,COURSE148,Assignment,95.0,2023-05-21
6900,2884,COURSE141,Midterm,92.0,2021-12-27
6901,1278,COURSE150,Midterm,84.0,2024-01-05
6902,2595,COURSE52,Final Exam,70.0,2024-09-20
6903,1241,COURSE118,Midterm,82.0,2020-01-29
6904,2429,COURSE75,Final Exam,85.0,2023-05-08
6905,1551,COURSE74,Midterm,76.0,2020-09-18
6906,2135,COURSE144,Midterm,78.0,2023-07-13
6907,1663,COURSE95,Assignment,60.0,2022-12-01
6908,2832,COURSE89,Final Exam,89.0,2022-08-15
6909,2751,COURSE127,Quiz,50.0,2024-02-21
6910,2554,COURSE57,Midterm,61.0,2022-05-23
6911,1321,COURSE139,Quiz,78.0,2022-05-24
6912,1365,COURSE62,Assignment,61.0,2024-11-25
6913,2606,COURSE104,Assignment,77.0,2022-08-10
6914,1398,COURSE106,Midterm,78.0,2020-08-13
6915,1287,COURSE67,Final Exam,82.0,2024-04-25
6916,1177,COURSE107,Midterm,73.0,2023-05-17
6917,1803,COURSE91,Assignment,95.0,2023-09-25
6918,2126,COURSE149,Midterm,83.0,2021-11-21
6919,2730,COURSE89,Midterm,79.0,2023-01-07
6920,1594,COURSE94,Quiz,74.0,2024-06-14
6921,1961,COURSE54,Final Exam,74.0,2023-07-17
6922,1981,COURSE110,Assignment,67.0,2020-11-03
6923,1229,COURSE73,Quiz,88.0,2024-11-25
6924,1374,COURSE75,Quiz,91.0,2022-06-11
6925,2711,COURSE129,Assignment,79.0,2021-09-09
6926,2728,COURSE82,Midterm,70.0,2023-09-09
6927,2030,COURSE115,Quiz,75.0,2024-03-27
6928,2548,COURSE141,Assignment,74.0,2020-02-17
6929,1749,COURSE142,Final Exam,69.0,2020-09-29
6930,1500,COURSE51,Assignment,83.0,2024-12-16
6931,2891,COURSE126,Quiz,73.0,2022-01-20
6932,2393,COURSE131,Assignment,64.0,2020-12-15
6933,1924,COURSE104,Final Exam,74.0,2024-05-14
6934,2374,COURSE65,Midterm,88.0,2021-01-16
6935,2892,COURSE89,Final Exam,93.0,2024-08-27
6936,2076,COURSE109,Final Exam,82.0,2020-01-24
6937,2521,COURSE57,Final Exam,84.0,2021-03-17
6938,2909,COURSE129,Quiz,100.0,2023-03-31
6939,2678,COURSE129,Final Exam,97.0,2023-07-03
6940,2600,COURSE53,Midterm,74.0,2022-02-13
6941,2965,COURSE54,Final Exam,67.0,2023-08-20
6942,2956,COURSE78,Quiz,77.0,2021-04-07
6943,1034,COURSE54,Quiz,87.0,2021-08-17
6944,1249,COURSE55,Quiz,75.0,2021-06-01
6945,2908,COURSE87,Assignment,68.0,2022-10-31
6946,2172,COURSE51,Final Exam,78.0,2024-04-15
6947,2294,COURSE55,Assignment,94.0,2024-08-18
6948,2501,COURSE79,Quiz,72.0,2023-11-18
6949,1518,COURSE95,Quiz,90.0,2024-01-04
6950,2021,COURSE83,Midterm,90.0,2021-07-19
6951,2933,COURSE88,Quiz,55.0,2020-04-28
6952,1152,COURSE145,Quiz,90.0,2022-09-04
6953,2029,COURSE71,Midterm,78.0,2020-08-14
6954,1837,COURSE71,Assignment,90.0,2023-02-15
6955,1252,COURSE111,Assignment,100.0,2022-11-11
6956,1362,COURSE111,Midterm,61.0,2022-06-05
6957,2016,COURSE97,Midterm,79.0,2022-08-18
6958,2401,COURSE145,Final Exam,75.0,2023-11-11
6959,1869,COURSE130,Midterm,72.0,2021-08-25
6960,1242,COURSE116,Assignment,85.0,2021-10-16
6961,1283,COURSE127,Final Exam,75.0,2023-07-07
6962,2782,COURSE125,Midterm,76.0,2023-01-12
6963,2534,COURSE114,Final Exam,66.0,2021-02-01
6964,1241,COURSE91,Final Exam,100.0,2023-08-11
6965,2048,COURSE67,Final Exam,92.0,2020-10-17
6966,1434,COURSE125,Quiz,72.0,2023-04-15
6967,1548,COURSE104,Assignment,78.0,2022-10-29
6968,2660,COURSE97,Quiz,86.0,2020-10-27
6969,1149,COURSE142,Final Exam,80.0,2023-01-26
6970,1532,COURSE92,Midterm,82.0,2024-10-19
6971,2705,COURSE75,Midterm,83.0,2023-09-15
6972,1341,COURSE138,Final Exam,66.0,2024-01-10
6973,2445,COURSE56,Quiz,58.0,2023-04-28
6974,1717,COURSE97,Final Exam,76.0,2021-06-14
6975,1167,COURSE133,Midterm,59.0,2023-04-27
6976,2236,COURSE78,Final Exam,100.0,2024-11-01
6977,2831,COURSE97,Midterm,72.0,2024-05-28
6978,2892,COURSE93,Midterm,84.0,2022-04-02
6979,2983,COURSE84,Assignment,83.0,2023-11-29
6980,2277,COURSE150,Final Exam,66.0,2023-05-06
6981,2756,COURSE105,Quiz,69.0,2021-11-25
6982,1958,COURSE109,Final Exam,86.0,2020-02-04
6983,2359,COURSE102,Quiz,77.0,2023-12-11
6984,2054,COURSE105,Midterm,77.0,2020-07-06
6985,1260,COURSE72,Midterm,79.0,2022-11-14
6986,2231,COURSE149,Midterm,78.0,2023-09-05
6987,1936,COURSE66,Midterm,66.0,2020-10-28
6988,2598,COURSE130,Quiz,76.0,2024-05-14
6989,2604,COURSE52,Final Exam,68.0,2022-06-08
6990,1046,COURSE82,Quiz,88.0,2020-07-10
6991,2010,COURSE67,Assignment,60.0,2020-06-25
6992,2559,COURSE66,Final Exam,67.0,2020-04-22
6993,2267,COURSE61,Final Exam,81.0,2022-08-23
6994,2509,COURSE93,Quiz,64.0,2024-07-02
6995,2992,COURSE60,Assignment,68.0,2020-09-20
6996,1590,COURSE106,Quiz,100.0,2024-06-17
6997,1163,COURSE118,Assignment,78.0,2020-11-06
6998,2733,COURSE102,Quiz,63.0,2021-03-15
6999,1699,COURSE121,Quiz,74.0,2023-01-09
7000,1726,COURSE115,Final Exam,91.0,2023-01-25
7001,2993,COURSE121,Final Exam,85.0,2023-05-12
7002,2440,COURSE139,Final Exam,67.0,2024-07-25
7003,1679,COURSE106,Quiz,76.0,2022-04-16
7004,1002,COURSE90,Quiz,68.0,2020-02-08
7005,2955,COURSE77,Midterm,88.0,2021-01-14
7006,1323,COURSE112,Midterm,93.0,2024-12-11
7007,1327,COURSE127,Assignment,80.0,2021-10-01
7008,2237,COURSE91,Quiz,90.0,2020-01-23
7009,2770,COURSE102,Quiz,76.0,2022-07-24
7010,2773,COURSE61,Final Exam,84.0,2021-10-31
7011,2605,COURSE135,Midterm,81.0,2024-04-23
7012,1534,COURSE141,Assignment,81.0,2023-02-15
7013,2243,COURSE89,Midterm,59.0,2024-05-31
7014,2778,COURSE78,Final Exam,72.0,2024-05-25
7015,2866,COURSE95,Quiz,79.0,2024-05-14
7016,1652,COURSE140,Final Exam,75.0,2022-10-19
7017,1583,COURSE112,Final Exam,66.0,2021-01-20
7018,1935,COURSE57,Midterm,73.0,2022-06-10
7019,2956,COURSE118,Assignment,85.0,2024-04-23
7020,2815,COURSE132,Assignment,89.0,2021-12-07
7021,1407,COURSE60,Quiz,82.0,2020-02-15
7022,2947,COURSE57,Midterm,86.0,2021-10-06
7023,1687,COURSE141,Quiz,70.0,2020-01-07
7024,2806,COURSE112,Quiz,83.0,2022-05-21
7025,1450,COURSE120,Quiz,84.0,2022-01-10
7026,2301,COURSE115,Quiz,53.0,2024-05-15
7027,1831,COURSE123,Quiz,73.0,2020-01-17
7028,1899,COURSE53,Quiz,71.0,2024-06-04
7029,2321,COURSE122,Midterm,96.0,2022-02-10
7030,1065,COURSE63,Midterm,64.0,2020-12-20
7031,1033,COURSE139,Quiz,89.0,2022-02-12
7032,1586,COURSE53,Final Exam,64.0,2023-01-20
7033,1846,COURSE147,Midterm,62.0,2022-09-25
7034,2962,COURSE140,Midterm,60.0,2020-09-11
7035,2258,COURSE64,Final Exam,64.0,2024-02-29
7036,2399,COURSE131,Assignment,58.0,2022-05-15
7037,2691,COURSE102,Assignment,52.0,2024-07-10
7038,2777,COURSE97,Final Exam,69.0,2020-04-26
7039,2237,COURSE85,Assignment,79.0,2023-11-11
7040,1988,COURSE128,Final Exam,72.0,2024-02-14
7041,1023,COURSE69,Quiz,65.0,2022-06-05
7042,2937,COURSE56,Quiz,79.0,2024-02-02
7043,2766,COURSE139,Quiz,88.0,2022-12-17
7044,1947,COURSE123,Assignment,75.0,2022-02-12
7045,1650,COURSE146,Assignment,79.0,2020-03-03
7046,1415,COURSE63,Final Exam,84.0,2021-11-06
7047,2496,COURSE130,Quiz,85.0,2021-02-27
7048,2070,COURSE146,Final Exam,52.0,2023-02-08
7049,2670,COURSE69,Final Exam,81.0,2023-12-08
7050,1165,COURSE55,Quiz,66.0,2020-06-20
7051,2775,COURSE138,Assignment,69.0,2024-12-29
7052,1787,COURSE88,Quiz,80.0,2022-04-15
7053,2619,COURSE149,Final Exam,92.0,2024-11-26
7054,2136,COURSE53,Quiz,77.0,2024-10-22
7055,1787,COURSE115,Midterm,76.0,2021-12-10
7056,2356,COURSE134,Assignment,94.0,2024-05-12
7057,1859,COURSE74,Midterm,66.0,2021-06-20
7058,2059,COURSE76,Midterm,89.0,2024-01-11
7059,2023,COURSE144,Quiz,50.0,2024-03-03
7060,1715,COURSE83,Midterm,67.0,2021-03-27
7061,1799,COURSE96,Final Exam,85.0,2024-11-09
7062,1216,COURSE59,Final Exam,62.0,2022-12-15
7063,2907,COURSE102,Final Exam,72.0,2024-10-18
7064,1476,COURSE121,Quiz,63.0,2024-10-06
7065,2456,COURSE146,Quiz,86.0,2022-06-07
7066,1030,COURSE55,Final Exam,93.0,2021-10-16
7067,2079,COURSE118,Final Exam,65.0,2021-09-02
7068,2936,COURSE109,Midterm,66.0,2020-02-14
7069,2180,COURSE140,Quiz,69.0,2021-02-01
7070,1831,COURSE131,Assignment,100.0,2021-06-25
7071,1657,COURSE96,Midterm,75.0,2023-12-15
7072,1110,COURSE60,Assignment,82.0,2022-06-12
7073,2539,COURSE104,Quiz,83.0,2024-01-08
7074,1126,COURSE69,Quiz,79.0,2024-06-01
7075,2621,COURSE65,Midterm,90.0,2020-02-24
7076,2142,COURSE51,Quiz,84.0,2022-11-23
7077,1611,COURSE102,Final Exam,67.0,2020-06-20
7078,2421,COURSE63,Quiz,73.0,2024-03-17
7079,1024,COURSE85,Assignment,80.0,2024-10-22
7080,1479,COURSE54,Quiz,75.0,2023-04-08
7081,1088,COURSE148,Assignment,78.0,2022-11-06
7082,2834,COURSE97,Final Exam,80.0,2020-08-18
7083,1769,COURSE149,Assignment,100.0,2024-03-18
7084,2446,COURSE85,Quiz,87.0,2022-01-07
7085,2038,COURSE114,Final Exam,73.0,2022-01-05
7086,1672,COURSE69,Quiz,71.0,2023-03-13
7087,1254,COURSE87,Midterm,70.0,2024-01-11
7088,2923,COURSE62,Quiz,75.0,2023-04-27
7089,1046,COURSE84,Assignment,75.0,2023-09-14
7090,1846,COURSE137,Assignment,75.0,2021-07-16
7091,2209,COURSE86,Final Exam,73.0,2023-11-26
7092,2028,COURSE69,Quiz,70.0,2023-06-03
7093,1402,COURSE101,Quiz,92.0,2024-10-15
7094,1036,COURSE127,Midterm,49.0,2022-12-16
7095,1778,COURSE121,Quiz,70.0,2022-12-31
7096,1317,COURSE68,Midterm,92.0,2023-04-11
7097,1013,COURSE115,Midterm,67.0,2022-06-20
7098,1913,COURSE67,Assignment,76.0,2021-06-18
7099,1615,COURSE89,Quiz,100.0,2021-03-03
7100,2826,COURSE102,Final Exam,88.0,2024-02-03
7101,2631,COURSE68,Quiz,72.0,2022-07-14
7102,1307,COURSE113,Final Exam,93.0,2021-01-08
7103,2894,COURSE93,Midterm,79.0,2022-06-10
7104,2523,COURSE71,Quiz,73.0,2020-02-15
7105,2774,COURSE53,Quiz,64.0,2023-09-08
7106,2112,COURSE79,Assignment,90.0,2020-04-29
7107,1275,COURSE62,Assignment,84.0,2024-06-04
7108,1943,COURSE76,Assignment,88.0,2021-05-20
7109,2678,COURSE114,Quiz,82.0,2022-08-31
7110,1298,COURSE97,Assignment,89.0,2021-04-21
7111,1479,COURSE56,Quiz,68.0,2022-01-09
7112,2343,COURSE143,Final Exam,71.0,2022-06-21
7113,2916,COURSE100,Quiz,86.0,2024-02-18
7114,2900,COURSE135,Assignment,100.0,2024-07-17
7115,2220,COURSE78,Midterm,65.0,2023-09-23
7116,2627,COURSE98,Midterm,83.0,2023-09-02
7117,1507,COURSE138,Midterm,90.0,2022-10-08
7118,2933,COURSE96,Final Exam,87.0,2022-08-17
7119,1172,COURSE85,Quiz,78.0,2023-07-21
7120,2490,COURSE130,Quiz,96.0,2022-09-02
7121,2313,COURSE134,Final Exam,63.0,2023-08-01
7122,1840,COURSE120,Assignment,72.0,2021-09-15
7123,1567,COURSE100,Midterm,77.0,2023-03-31
7124,1552,COURSE145,Midterm,97.0,2022-09-25
7125,1903,COURSE113,Assignment,96.0,2021-03-09
7126,1236,COURSE52,Assignment,66.0,2020-09-16
7127,1765,COURSE53,Quiz,74.0,2023-06-21
7128,1282,COURSE75,Midterm,67.0,2024-01-17
7129,2350,COURSE129,Final Exam,92.0,2021-10-08
7130,2155,COURSE76,Final Exam,88.0,2024-07-01
7131,2238,COURSE134,Midterm,91.0,2023-09-03
7132,2284,COURSE69,Assignment,76.0,2024-05-30
7133,1911,COURSE86,Quiz,75.0,2021-06-24
7134,2665,COURSE105,Final Exam,76.0,2023-04-14
7135,1328,COURSE147,Midterm,90.0,2023-07-13
7136,1814,COURSE98,Quiz,89.0,2021-08-23
7137,1082,COURSE104,Assignment,74.0,2021-01-04
7138,2575,COURSE104,Quiz,75.0,2020-03-18
7139,2041,COURSE143,Midterm,86.0,2024-12-21
7140,1496,COURSE78,Midterm,81.0,2021-07-03
7141,1768,COURSE147,Midterm,63.0,2022-07-24
7142,1198,COURSE62,Midterm,60.0,2024-11-17
7143,1401,COURSE148,Final Exam,74.0,2020-01-04
7144,2304,COURSE119,Midterm,93.0,2023-07-23
7145,1979,COURSE83,Final Exam,63.0,2023-09-19
7146,2784,COURSE119,Final Exam,88.0,2023-07-22
7147,1566,COURSE82,Assignment,75.0,2023-05-31
7148,1062,COURSE55,Quiz,59.0,2023-05-10
7149,2936,COURSE121,Midterm,78.0,2024-07-10
7150,2295,COURSE135,Assignment,53.0,2024-04-14
7151,1292,COURSE123,Assignment,85.0,2024-08-19
7152,2087,COURSE98,Assignment,93.0,2023-07-03
7153,1887,COURSE81,Quiz,70.0,2021-09-16
7154,2686,COURSE69,Assignment,82.0,2020-10-14
7155,2473,COURSE103,Midterm,75.0,2024-11-12
7156,2898,COURSE94,Final Exam,57.0,2020-02-23
7157,1599,COURSE59,Quiz,86.0,2020-09-27
7158,1594,COURSE145,Assignment,97.0,2020-01-23
7159,1159,COURSE119,Quiz,87.0,2024-09-16
7160,2114,COURSE143,Final Exam,81.0,2023-06-23
7161,1050,COURSE82,Final Exam,100.0,2023-10-29
7162,2562,COURSE76,Midterm,63.0,2020-12-01
7163,1352,COURSE127,Assignment,76.0,2020-05-25
7164,1537,COURSE59,Final Exam,81.0,2023-03-29
7165,2946,COURSE55,Assignment,72.0,2022-07-14
7166,2953,COURSE135,Assignment,75.0,2021-08-02
7167,2837,COURSE102,Final Exam,87.0,2024-06-19
7168,2829,COURSE146,Assignment,87.0,2024-01-17
7169,2483,COURSE63,Assignment,70.0,2021-03-20
7170,2615,COURSE76,Midterm,88.0,2020-11-14
7171,2846,COURSE143,Final Exam,75.0,2021-03-04
7172,2788,COURSE105,Midterm,100.0,2022-11-01
7173,1507,COURSE99,Assignment,76.0,2024-02-18
7174,2078,COURSE64,Midterm,60.0,2022-06-21
7175,1215,COURSE120,Quiz,84.0,2021-06-19
7176,1095,COURSE82,Midterm,90.0,2021-01-03
7177,2837,COURSE111,Quiz,74.0,2023-07-16
7178,1813,COURSE123,Assignment,75.0,2024-01-09
7179,1196,COURSE117,Assignment,91.0,2020-03-03
7180,2239,COURSE80,Final Exam,66.0,2024-11-29
7181,1082,COURSE116,Assignment,80.0,2021-12-06
7182,2303,COURSE107,Assignment,84.0,2021-03-26
7183,1852,COURSE121,Midterm,73.0,2022-06-15
7184,1986,COURSE108,Quiz,80.0,2022-07-09
7185,1286,COURSE53,Final Exam,91.0,2022-11-24
7186,1367,COURSE60,Final Exam,70.0,2022-10-20
7187,2520,COURSE72,Assignment,84.0,2022-10-23
7188,1429,COURSE118,Midterm,100.0,2020-07-17
7189,2497,COURSE54,Assignment,88.0,2024-03-27
7190,2152,COURSE91,Quiz,86.0,2021-09-20
7191,1170,COURSE93,Quiz,62.0,2023-05-21
7192,1006,COURSE92,Final Exam,69.0,2022-05-11
7193,1502,COURSE129,Midterm,83.0,2024-03-29
7194,1278,COURSE91,Final Exam,69.0,2022-02-01
7195,1939,COURSE101,Assignment,80.0,2022-09-19
7196,2880,COURSE96,Assignment,100.0,2022-10-15
7197,2087,COURSE64,Quiz,82.0,2020-10-18
7198,2001,COURSE92,Final Exam,65.0,2021-05-17
7199,1807,COURSE87,Final Exam,75.0,2024-03-05
7200,1874,COURSE125,Final Exam,63.0,2021-05-08
7201,1041,COURSE80,Assignment,82.0,2022-07-21
7202,2937,COURSE61,Quiz,66.0,2021-01-24
7203,1650,COURSE120,Assignment,84.0,2024-07-04
7204,2678,COURSE132,Assignment,83.0,2020-01-05
7205,2665,COURSE51,Midterm,74.0,2022-08-19
7206,1152,COURSE79,Assignment,59.0,2021-06-09
7207,2788,COURSE106,Assignment,70.0,2022-03-25
7208,2674,COURSE56,Final Exam,92.0,2022-06-27
7209,2968,COURSE135,Final Exam,62.0,2021-11-10
7210,2808,COURSE53,Quiz,93.0,2022-12-23
7211,1082,COURSE63,Quiz,81.0,2024-09-11
7212,1479,COURSE99,Midterm,87.0,2021-06-25
7213,1304,COURSE55,Midterm,90.0,2024-06-08
7214,2117,COURSE89,Midterm,90.0,2022-03-28
7215,1199,COURSE95,Midterm,100.0,2023-09-21
7216,1812,COURSE107,Assignment,81.0,2022-12-14
7217,2285,COURSE145,Quiz,66.0,2024-09-02
7218,2948,COURSE146,Quiz,66.0,2020-01-26
7219,1677,COURSE101,Assignment,75.0,2021-02-25
7220,1241,COURSE63,Midterm,88.0,2024-11-05
7221,1070,COURSE81,Quiz,54.0,2020-08-01
7222,1760,COURSE145,Midterm,69.0,2024-03-14
7223,2235,COURSE79,Assignment,67.0,2020-09-03
7224,1925,COURSE81,Assignment,60.0,2021-07-03
7225,1051,COURSE95,Assignment,94.0,2022-04-15
7226,2934,COURSE72,Quiz,56.0,2022-01-02
7227,1194,COURSE98,Final Exam,68.0,2023-07-23
7228,2766,COURSE83,Final Exam,76.0,2023-10-04
7229,1651,COURSE90,Midterm,72.0,2023-12-14
7230,1762,COURSE148,Final Exam,81.0,2023-07-14
7231,1946,COURSE134,Midterm,73.0,2023-01-03
7232,1728,COURSE127,Final Exam,87.0,2020-12-02
7233,1806,COURSE145,Assignment,91.0,2020-04-26
7234,1282,COURSE76,Assignment,79.0,2024-10-15
7235,1206,COURSE105,Assignment,79.0,2024-03-28
7236,1422,COURSE140,Midterm,94.0,2024-12-12
7237,1285,COURSE78,Assignment,71.0,2023-06-06
7238,2317,COURSE117,Quiz,82.0,2022-03-23
7239,1432,COURSE136,Quiz,91.0,2024-12-01
7240,2330,COURSE57,Midterm,76.0,2020-03-26
7241,2535,COURSE143,Quiz,89.0,2023-07-30
7242,1383,COURSE149,Quiz,100.0,2020-11-26
7243,1283,COURSE87,Assignment,92.0,2020-04-10
7244,2112,COURSE62,Quiz,78.0,2023-11-15
7245,2281,COURSE98,Quiz,87.0,2022-04-23
7246,2407,COURSE72,Midterm,92.0,2023-03-14
7247,2420,COURSE122,Final Exam,64.0,2020-01-14
7248,2866,COURSE52,Assignment,78.0,2022-07-15
7249,1321,COURSE121,Assignment,88.0,2023-12-07
7250,1871,COURSE112,Quiz,81.0,2021-09-25
7251,1879,COURSE53,Midterm,94.0,2024-09-04
7252,1923,COURSE52,Quiz,84.0,2023-08-20
7253,1055,COURSE70,Assignment,78.0,2024-10-14
7254,1437,COURSE74,Midterm,85.0,2024-07-13
7255,1129,COURSE81,Assignment,81.0,2024-01-01
7256,1225,COURSE102,Assignment,54.0,2023-02-14
7257,2959,COURSE127,Final Exam,80.0,2020-01-23
7258,2553,COURSE61,Final Exam,52.0,2022-09-15
7259,2059,COURSE116,Quiz,74.0,2020-04-17
7260,1813,COURSE59,Quiz,67.0,2020-07-20
7261,1451,COURSE71,Assignment,69.0,2023-09-18
7262,1111,COURSE148,Quiz,93.0,2023-08-07
7263,1319,COURSE145,Final Exam,46.0,2021-04-08
7264,2887,COURSE119,Final Exam,89.0,2024-08-28
7265,2161,COURSE149,Quiz,69.0,2020-07-23
7266,1783,COURSE64,Final Exam,79.0,2024-08-20
7267,1495,COURSE100,Assignment,76.0,2022-03-21
7268,1022,COURSE136,Midterm,73.0,2024-07-10
7269,2747,COURSE136,Midterm,82.0,2020-02-26
7270,1662,COURSE99,Quiz,70.0,2023-01-02
7271,1055,COURSE114,Midterm,96.0,2021-11-01
7272,2646,COURSE109,Assignment,62.0,2023-08-30
7273,2736,COURSE132,Assignment,78.0,2022-07-23
7274,1938,COURSE58,Midterm,64.0,2020-11-16
7275,2470,COURSE56,Assignment,86.0,2024-10-06
7276,2711,COURSE131,Quiz,78.0,2024-11-21
7277,2642,COURSE144,Quiz,76.0,2022-07-20
7278,2160,COURSE102,Assignment,62.0,2021-10-01
7279,2410,COURSE108,Assignment,90.0,2023-02-14
7280,2408,COURSE120,Assignment,83.0,2021-02-21
7281,1470,COURSE65,Final Exam,76.0,2021-02-26
7282,2104,COURSE107,Quiz,68.0,2022-02-25
7283,1808,COURSE116,Midterm,80.0,2020-09-17
7284,2384,COURSE140,Midterm,67.0,2024-03-26
